ID,SK_ID_CURR
226499,226499
226501,226501
226505,226505
226506,226506
226507,226507
226516,226516
226523,226523
226527,226527
226533,226533
226537,226537
226539,226539
226551,226551
226556,226556
226557,226557
226561,226561
226565,226565
226567,226567
226590,226590
226599,226599
226639,226639
226654,226654
226664,226664
226668,226668
226677,226677
226682,226682
226689,226689
226691,226691
226698,226698
226713,226713
226720,226720
226734,226734
226735,226735
226738,226738
226742,226742
226763,226763
226766,226766
226772,226772
226779,226779
226780,226780
226787,226787
226790,226790
226792,226792
226797,226797
226803,226803
226807,226807
226827,226827
226828,226828
226836,226836
226837,226837
226838,226838
226847,226847
226881,226881
226882,226882
226884,226884
226917,226917
226921,226921
226933,226933
226938,226938
226948,226948
226952,226952
226954,226954
226965,226965
226970,226970
226977,226977
226986,226986
227005,227005
227009,227009
227010,227010
227013,227013
227019,227019
227025,227025
227026,227026
227027,227027
227029,227029
227049,227049
227053,227053
227054,227054
227058,227058
227074,227074
227099,227099
227100,227100
227109,227109
227111,227111
227112,227112
227125,227125
227145,227145
227148,227148
227151,227151
227160,227160
227165,227165
227200,227200
227210,227210
227213,227213
227235,227235
227242,227242
227245,227245
227246,227246
227248,227248
227251,227251
227252,227252
227258,227258
227264,227264
227270,227270
227272,227272
227274,227274
227281,227281
227290,227290
227293,227293
227299,227299
227306,227306
227323,227323
227325,227325
227326,227326
227332,227332
227336,227336
227343,227343
227344,227344
227345,227345
227348,227348
227360,227360
227376,227376
227386,227386
227392,227392
227393,227393
227401,227401
227404,227404
227413,227413
227420,227420
227459,227459
227460,227460
227462,227462
227463,227463
227481,227481
227482,227482
227485,227485
227486,227486
227493,227493
227500,227500
227501,227501
227502,227502
227506,227506
227523,227523
227525,227525
227531,227531
227532,227532
227535,227535
227542,227542
227545,227545
227566,227566
227578,227578
227585,227585
227586,227586
227587,227587
227590,227590
227595,227595
227596,227596
227597,227597
227600,227600
227621,227621
227637,227637
227640,227640
227649,227649
227653,227653
227674,227674
227675,227675
227680,227680
227696,227696
227701,227701
227707,227707
227713,227713
227715,227715
227728,227728
227730,227730
227731,227731
227732,227732
227736,227736
227739,227739
227740,227740
227741,227741
227742,227742
227745,227745
227749,227749
227752,227752
227756,227756
227769,227769
227779,227779
227783,227783
227799,227799
227803,227803
227818,227818
227822,227822
227823,227823
227824,227824
227825,227825
227826,227826
227833,227833
227834,227834
227837,227837
227839,227839
227856,227856
227872,227872
227876,227876
227905,227905
227908,227908
227909,227909
227912,227912
227917,227917
227931,227931
227936,227936
227939,227939
227941,227941
227942,227942
227944,227944
227945,227945
227952,227952
227954,227954
227968,227968
227975,227975
227989,227989
227992,227992
227993,227993
227996,227996
227997,227997
227998,227998
228040,228040
228044,228044
228045,228045
228046,228046
228051,228051
228052,228052
228053,228053
228059,228059
228062,228062
228070,228070
228074,228074
228077,228077
228078,228078
228097,228097
228099,228099
228100,228100
228102,228102
228103,228103
228104,228104
228107,228107
228117,228117
228123,228123
228125,228125
228130,228130
228134,228134
228141,228141
228153,228153
228163,228163
228164,228164
228166,228166
228168,228168
228169,228169
228183,228183
228198,228198
228199,228199
228201,228201
228207,228207
228209,228209
228219,228219
228239,228239
228248,228248
228260,228260
228268,228268
228280,228280
228282,228282
228288,228288
228289,228289
228295,228295
228296,228296
228297,228297
228298,228298
228299,228299
228301,228301
228322,228322
228324,228324
228332,228332
228334,228334
228342,228342
228351,228351
228354,228354
228355,228355
228362,228362
228375,228375
228383,228383
228389,228389
228392,228392
228411,228411
228414,228414
228420,228420
228424,228424
228426,228426
228429,228429
228447,228447
228455,228455
228458,228458
228467,228467
228472,228472
228479,228479
228482,228482
228488,228488
228489,228489
228499,228499
228501,228501
228502,228502
228503,228503
228509,228509
228512,228512
228514,228514
228519,228519
228530,228530
228534,228534
228536,228536
228537,228537
228538,228538
228539,228539
228557,228557
228591,228591
228592,228592
228608,228608
228609,228609
228636,228636
228647,228647
228656,228656
228657,228657
228661,228661
228663,228663
228671,228671
228682,228682
228697,228697
228698,228698
228712,228712
228713,228713
228729,228729
228730,228730
228737,228737
228744,228744
228752,228752
228761,228761
228763,228763
228764,228764
228770,228770
228774,228774
228781,228781
228792,228792
228794,228794
228796,228796
228799,228799
228808,228808
228809,228809
228810,228810
228813,228813
228821,228821
228826,228826
228830,228830
228831,228831
228835,228835
228854,228854
228855,228855
228863,228863
228869,228869
228872,228872
228885,228885
228888,228888
228889,228889
228890,228890
228891,228891
228894,228894
228902,228902
228907,228907
228915,228915
228918,228918
228919,228919
228933,228933
228946,228946
228947,228947
228954,228954
228956,228956
228958,228958
228969,228969
228973,228973
228978,228978
228979,228979
228988,228988
228995,228995
229019,229019
229037,229037
229041,229041
229042,229042
229046,229046
229048,229048
229053,229053
229064,229064
229073,229073
229074,229074
229077,229077
229095,229095
229100,229100
229103,229103
229104,229104
229105,229105
229107,229107
229115,229115
229117,229117
229118,229118
229124,229124
229125,229125
229130,229130
229157,229157
229162,229162
229185,229185
229195,229195
229201,229201
229202,229202
229219,229219
229220,229220
229223,229223
229224,229224
229229,229229
229233,229233
229255,229255
229261,229261
229262,229262
229271,229271
229276,229276
229277,229277
229278,229278
229280,229280
229298,229298
229301,229301
229316,229316
229325,229325
229329,229329
229334,229334
229336,229336
229337,229337
229342,229342
229349,229349
229357,229357
229369,229369
229374,229374
229402,229402
229427,229427
229452,229452
229455,229455
229459,229459
229462,229462
229482,229482
229488,229488
229496,229496
229507,229507
229508,229508
229531,229531
229576,229576
229595,229595
229602,229602
229609,229609
229610,229610
229614,229614
229615,229615
229631,229631
229632,229632
229638,229638
229647,229647
229651,229651
229659,229659
229663,229663
229671,229671
229672,229672
229675,229675
229684,229684
229687,229687
229705,229705
229711,229711
229713,229713
229714,229714
229731,229731
229738,229738
229742,229742
229745,229745
229746,229746
229749,229749
229765,229765
229767,229767
229779,229779
229782,229782
229802,229802
229805,229805
229810,229810
229816,229816
229828,229828
229838,229838
229850,229850
229858,229858
229860,229860
229877,229877
229888,229888
229894,229894
229898,229898
229905,229905
229912,229912
229913,229913
229921,229921
229923,229923
229930,229930
229962,229962
229963,229963
229977,229977
229984,229984
229998,229998
230012,230012
230016,230016
230020,230020
230024,230024
230037,230037
230038,230038
230040,230040
230042,230042
230044,230044
230050,230050
230056,230056
230067,230067
230076,230076
230077,230077
230084,230084
230098,230098
230107,230107
230116,230116
230119,230119
230121,230121
230122,230122
230135,230135
230139,230139
230179,230179
230180,230180
230185,230185
230192,230192
230203,230203
230216,230216
230226,230226
230260,230260
230268,230268
230289,230289
230296,230296
230317,230317
230328,230328
230329,230329
230330,230330
230332,230332
230338,230338
230343,230343
230344,230344
230349,230349
230369,230369
230379,230379
230391,230391
230393,230393
230394,230394
230402,230402
230404,230404
230416,230416
230417,230417
230423,230423
230427,230427
230448,230448
230449,230449
230451,230451
230453,230453
230454,230454
230457,230457
230458,230458
230459,230459
230461,230461
230464,230464
230494,230494
230517,230517
230520,230520
230521,230521
230534,230534
230553,230553
230581,230581
230585,230585
230590,230590
230592,230592
230605,230605
230610,230610
230623,230623
230628,230628
230629,230629
230640,230640
230641,230641
230642,230642
230655,230655
230656,230656
230662,230662
230675,230675
230677,230677
230688,230688
230709,230709
230716,230716
230742,230742
230748,230748
230763,230763
230779,230779
230780,230780
230781,230781
230783,230783
230788,230788
230789,230789
230792,230792
230817,230817
230820,230820
230827,230827
230828,230828
230860,230860
230864,230864
230875,230875
230878,230878
230880,230880
230929,230929
230931,230931
230934,230934
230939,230939
230940,230940
230941,230941
230942,230942
230982,230982
231028,231028
231031,231031
231039,231039
231048,231048
231065,231065
231076,231076
231079,231079
231082,231082
231086,231086
231107,231107
231118,231118
231127,231127
231134,231134
231136,231136
231137,231137
231156,231156
231160,231160
231175,231175
231177,231177
231189,231189
231191,231191
231194,231194
231198,231198
231203,231203
231211,231211
231226,231226
231245,231245
231257,231257
231268,231268
231279,231279
231290,231290
231298,231298
231299,231299
231301,231301
231306,231306
231312,231312
231314,231314
231326,231326
231343,231343
231353,231353
231359,231359
231364,231364
231387,231387
231392,231392
231409,231409
231423,231423
231427,231427
231429,231429
231433,231433
231437,231437
231448,231448
231454,231454
231460,231460
231480,231480
231496,231496
231504,231504
231513,231513
231516,231516
231523,231523
231529,231529
231532,231532
231533,231533
231542,231542
231546,231546
231554,231554
231556,231556
231561,231561
231562,231562
231563,231563
231568,231568
231589,231589
231598,231598
231616,231616
231628,231628
231637,231637
231641,231641
231656,231656
231679,231679
231682,231682
231689,231689
231690,231690
231713,231713
231716,231716
231726,231726
231734,231734
231736,231736
231742,231742
231754,231754
231757,231757
231758,231758
231761,231761
231771,231771
231773,231773
231782,231782
231785,231785
231786,231786
231789,231789
231790,231790
231791,231791
231804,231804
231835,231835
231837,231837
231840,231840
231845,231845
231863,231863
231867,231867
231874,231874
231877,231877
231887,231887
231892,231892
231899,231899
231912,231912
231914,231914
231924,231924
231927,231927
231935,231935
231938,231938
231940,231940
231947,231947
231954,231954
231955,231955
231956,231956
231969,231969
231982,231982
231983,231983
231984,231984
231987,231987
232006,232006
232012,232012
232022,232022
232023,232023
232028,232028
232034,232034
232047,232047
232050,232050
232054,232054
232063,232063
232066,232066
232081,232081
232083,232083
232094,232094
232103,232103
232108,232108
232110,232110
232122,232122
232123,232123
232132,232132
232148,232148
232149,232149
232152,232152
232157,232157
232164,232164
232170,232170
232172,232172
232174,232174
232177,232177
232227,232227
232228,232228
232237,232237
232256,232256
232275,232275
232278,232278
232279,232279
232282,232282
232285,232285
232288,232288
232301,232301
232303,232303
232309,232309
232325,232325
232329,232329
232331,232331
232335,232335
232370,232370
232371,232371
232372,232372
232390,232390
232391,232391
232392,232392
232410,232410
232423,232423
232426,232426
232428,232428
232450,232450
232466,232466
232478,232478
232493,232493
232506,232506
232516,232516
232518,232518
232530,232530
232534,232534
232535,232535
232541,232541
232547,232547
232552,232552
232558,232558
232559,232559
232560,232560
232566,232566
232570,232570
232575,232575
232578,232578
232590,232590
232615,232615
232640,232640
232643,232643
232664,232664
232676,232676
232699,232699
232702,232702
232720,232720
232733,232733
232736,232736
232738,232738
232752,232752
232758,232758
232779,232779
232784,232784
232790,232790
232799,232799
232823,232823
232824,232824
232842,232842
232849,232849
232853,232853
232859,232859
232862,232862
232864,232864
232866,232866
232869,232869
232871,232871
232876,232876
232881,232881
232898,232898
232899,232899
232914,232914
232917,232917
232923,232923
232925,232925
232942,232942
232943,232943
232965,232965
232968,232968
232972,232972
232980,232980
232999,232999
233013,233013
233021,233021
233022,233022
233054,233054
233059,233059
233065,233065
233071,233071
